order_id,customer_id,product_id,order_date,sales,quantity,profit,discount,order_month,order_year,profit_margin
CA-2022-104920,CG-10178,FUR-CHA-10843,2023-07-08,271.88,7,-21.15,0.4,7,2023,-0.0778
CA-2022-104921,CG-10073,TEC-COP-10706,2021-04-23,1552.19,7,270.82,0.0,4,2021,0.1745
CA-2022-104922,CG-10351,OFF-STO-10359,2021-11-24,1181.57,4,152.18,0.0,11,2021,0.1288
CA-2022-104923,CG-10791,TEC-MAC-10145,2021-11-20,1547.99,6,-169.38,0.5,11,2021,-0.1094
CA-2022-104924,CG-10245,TEC-ACC-10618,2023-07-12,1854.29,1,612.57,0.0,7,2023,0.3304
CA-2022-104925,CG-10708,TEC-PHO-10843,2022-11-05,1702.25,4,232.02,0.3,11,2022,0.1363
CA-2022-104926,CG-10341,FUR-CHA-10783,2021-12-24,150.46,5,27.36,0.1,12,2021,0.1818
CA-2022-104927,CG-10390,OFF-PAP-10066,2021-05-20,1755.22,4,79.0,0.2,5,2021,0.045
CA-2022-104928,CG-10039,FUR-FUR-10508,2022-09-30,286.02,7,-26.34,0.5,9,2022,-0.0921
CA-2022-104929,CG-10213,OFF-ENV-10550,2022-02-11,841.19,9,188.85,0.5,2,2022,0.2245
CA-2022-104930,CG-10737,TEC-ACC-10250,2021-08-11,1843.46,10,608.9,0.0,8,2021,0.3303
CA-2022-104931,CG-10367,OFF-ART-10361,2021-03-01,827.44,9,312.24,0.0,3,2021,0.3774
CA-2022-104932,CG-10016,TEC-PHO-10845,2023-02-06,1303.63,1,50.0,0.1,2,2023,0.0384
CA-2022-104933,CG-10173,OFF-STO-10104,2021-01-05,203.44,10,-40.29,0.3,1,2021,-0.198
CA-2022-104934,CG-10269,OFF-ENV-10240,2021-09-24,28.83,10,10.19,0.1,9,2021,0.3535
CA-2022-104935,CG-10639,OFF-APP-10772,2022-01-15,1591.98,5,302.54,0.0,1,2022,0.19
CA-2022-104936,CG-10405,OFF-ENV-10687,2021-07-03,1070.1,7,29.11,0.3,7,2021,0.0272
CA-2022-104937,CG-10708,TEC-COP-10897,2022-09-13,1391.02,8,81.14,0.0,9,2022,0.0583
CA-2022-104938,CG-10011,FUR-TAB-10296,2022-03-16,630.91,1,6.07,0.0,3,2022,0.0096
CA-2022-104939,CG-10507,TEC-COP-10902,2021-04-03,961.88,3,-55.89,0.3,4,2021,-0.0581
CA-2022-104940,CG-10124,TEC-MAC-10444,2021-03-17,876.61,7,-44.25,0.0,3,2021,-0.0505
CA-2022-104941,CG-10164,FUR-FUR-10996,2023-05-16,1226.67,8,311.19,0.2,5,2023,0.2537
CA-2022-104942,CG-10762,OFF-STO-10798,2021-07-06,1140.15,6,178.25,0.2,7,2021,0.1563
CA-2022-104943,CG-10263,OFF-APP-10075,2022-09-26,1272.59,6,40.33,0.1,9,2022,0.0317
CA-2022-104944,CG-10368,FUR-CHA-10130,2023-12-15,1402.39,8,-26.6,0.0,12,2023,-0.019
CA-2022-104945,CG-10761,FUR-FUR-10899,2023-02-19,1367.71,6,71.88,0.0,2,2023,0.0526
CA-2022-104946,CG-10636,OFF-SUP-10112,2022-08-13,700.64,3,277.27,0.0,8,2022,0.3957
CA-2022-104947,CG-10615,OFF-APP-10636,2023-09-02,1344.76,9,372.72,0.1,9,2023,0.2772
CA-2022-104948,CG-10212,FUR-TAB-10114,2023-10-20,1166.2,4,-54.36,0.1,10,2023,-0.0466
CA-2022-104949,CG-10768,TEC-MAC-10416,2023-02-24,883.85,6,121.21,0.4,2,2023,0.1371
CA-2022-104950,CG-10194,FUR-FUR-10192,2021-10-06,942.95,10,13.08,0.5,10,2021,0.0139
CA-2022-104951,CG-10724,OFF-FAS-10806,2021-11-06,441.96,7,26.51,0.0,11,2021,0.06
CA-2022-104952,CG-10639,FUR-BOO-10734,2022-12-28,1337.16,7,-16.68,0.5,12,2022,-0.0125
CA-2022-104953,CG-10701,OFF-BIN-10507,2023-06-03,1965.64,5,187.87,0.2,6,2023,0.0956
CA-2022-104954,CG-10628,FUR-BOO-10105,2022-07-14,1249.23,10,-190.97,0.4,7,2022,-0.1529
CA-2022-104955,CG-10178,OFF-APP-10195,2021-03-01,1700.63,4,-202.15,0.3,3,2021,-0.1189
CA-2022-104956,CG-10132,TEC-PHO-10479,2022-10-29,915.24,2,-29.83,0.4,10,2022,-0.0326
CA-2022-104957,CG-10529,TEC-ACC-10052,2022-07-24,1288.83,3,290.81,0.5,7,2022,0.2256
CA-2022-104958,CG-10668,TEC-COP-10663,2023-12-20,1924.72,1,551.33,0.0,12,2023,0.2864
CA-2022-104959,CG-10453,FUR-FUR-10947,2022-06-15,1545.4,8,-173.12,0.4,6,2022,-0.112
CA-2022-104960,CG-10306,OFF-BIN-10551,2021-09-09,1466.73,7,505.56,0.5,9,2021,0.3447
CA-2022-104961,CG-10138,TEC-PHO-10773,2023-05-01,1020.33,1,-71.88,0.2,5,2023,-0.0704
CA-2022-104962,CG-10163,OFF-ART-10279,2023-09-13,1212.91,5,105.42,0.1,9,2023,0.0869
CA-2022-104963,CG-10219,TEC-COP-10382,2022-11-03,124.14,6,36.84,0.0,11,2022,0.2968
CA-2022-104964,CG-10184,TEC-MAC-10844,2023-08-13,389.97,5,35.01,0.0,8,2023,0.0898
CA-2022-104965,CG-10089,TEC-ACC-10579,2021-10-22,1686.71,9,307.76,0.0,10,2021,0.1825
CA-2022-104966,CG-10216,FUR-TAB-10526,2022-02-20,1141.68,8,17.37,0.5,2,2022,0.0152
CA-2022-104967,CG-10214,OFF-ENV-10888,2022-07-15,74.35,9,6.9,0.4,7,2022,0.0928
CA-2022-104968,CG-10249,TEC-PHO-10926,2023-04-15,1430.71,7,101.87,0.2,4,2023,0.0712
CA-2022-104969,CG-10241,FUR-TAB-10929,2023-07-04,1988.06,10,197.78,0.5,7,2023,0.0995
CA-2022-104970,CG-10432,OFF-PAP-10761,2021-03-21,288.51,7,58.65,0.0,3,2021,0.2033
CA-2022-104971,CG-10751,FUR-BOO-10693,2022-09-05,151.82,2,36.25,0.2,9,2022,0.2388
CA-2022-104972,CG-10660,FUR-CHA-10120,2022-06-17,250.14,10,72.23,0.2,6,2022,0.2888
CA-2022-104973,CG-10103,OFF-SUP-10583,2021-04-24,362.37,3,-52.44,0.1,4,2021,-0.1447
CA-2022-104974,CG-10751,FUR-TAB-10790,2022-09-28,317.15,2,78.01,0.2,9,2022,0.246
CA-2022-104975,CG-10426,TEC-PHO-10428,2023-04-20,946.98,8,105.89,0.1,4,2023,0.1118
CA-2022-104976,CG-10335,FUR-BOO-10640,2022-12-10,1488.91,6,88.25,0.1,12,2022,0.0593
CA-2022-104977,CG-10133,TEC-MAC-10764,2021-11-19,905.98,8,162.8,0.0,11,2021,0.1797
CA-2022-104978,CG-10249,OFF-STO-10456,2022-09-09,839.67,8,-97.24,0.1,9,2022,-0.1158
CA-2022-104979,CG-10394,OFF-LAB-10352,2021-01-27,1273.07,5,355.89,0.5,1,2021,0.2796
CA-2022-104980,CG-10367,OFF-LAB-10390,2023-06-28,300.06,1,60.81,0.2,6,2023,0.2027
CA-2022-104981,CG-10646,FUR-BOO-10734,2023-07-19,1069.75,4,303.45,0.0,7,2023,0.2837
CA-2022-104982,CG-10056,TEC-ACC-10796,2023-02-17,1187.63,1,281.0,0.0,2,2023,0.2366
CA-2022-104983,CG-10512,FUR-CHA-10723,2023-07-23,27.76,7,1.84,0.5,7,2023,0.0663
CA-2022-104984,CG-10247,FUR-FUR-10998,2022-02-20,1341.24,7,-167.33,0.2,2,2022,-0.1248
CA-2022-104985,CG-10672,OFF-ENV-10741,2023-06-11,919.99,8,119.6,0.0,6,2023,0.13
CA-2022-104986,CG-10059,OFF-FAS-10473,2022-01-14,1575.49,4,-165.92,0.0,1,2022,-0.1053
CA-2022-104987,CG-10053,OFF-STO-10154,2023-04-14,564.13,9,-23.88,0.0,4,2023,-0.0423
CA-2022-104988,CG-10621,TEC-ACC-10217,2023-05-30,1541.74,3,522.59,0.0,5,2023,0.339
CA-2022-104989,CG-10551,OFF-PAP-10069,2021-11-06,1655.33,10,155.63,0.4,11,2021,0.094
CA-2022-104990,CG-10492,OFF-ENV-10237,2022-03-06,1635.72,8,-89.32,0.0,3,2022,-0.0546
CA-2022-104991,CG-10217,FUR-FUR-10855,2022-10-16,11.71,4,1.53,0.0,10,2022,0.1307
CA-2022-104992,CG-10246,FUR-BOO-10242,2021-06-05,1915.22,9,625.23,0.0,6,2021,0.3265
CA-2022-104993,CG-10742,FUR-BOO-10584,2022-02-04,542.77,6,101.45,0.5,2,2022,0.1869
CA-2022-104994,CG-10607,OFF-ENV-10475,2023-11-05,1693.96,9,157.92,0.0,11,2023,0.0932
CA-2022-104995,CG-10630,FUR-CHA-10122,2021-11-05,1309.64,8,219.18,0.3,11,2021,0.1674
CA-2022-104996,CG-10320,FUR-TAB-10208,2022-10-16,1735.88,1,600.07,0.5,10,2022,0.3457
CA-2022-104997,CG-10438,OFF-FAS-10322,2021-05-20,661.03,5,86.35,0.0,5,2021,0.1306
CA-2022-104998,CG-10645,OFF-ART-10676,2023-08-10,563.87,8,144.26,0.3,8,2023,0.2558
CA-2022-104999,CG-10625,FUR-BOO-10546,2023-11-27,1991.98,10,-160.71,0.0,11,2023,-0.0807
CA-2022-105000,CG-10538,TEC-MAC-10998,2021-01-18,840.78,2,34.65,0.0,1,2021,0.0412
CA-2022-105001,CG-10425,FUR-BOO-10869,2023-01-16,1109.47,9,226.61,0.0,1,2023,0.2043
CA-2022-105002,CG-10750,OFF-PAP-10926,2022-01-16,218.86,7,-38.5,0.0,1,2022,-0.1759
CA-2022-105003,CG-10013,OFF-BIN-10678,2022-04-25,1063.94,4,160.69,0.4,4,2022,0.151
CA-2022-105004,CG-10442,OFF-ART-10031,2021-05-13,208.09,7,42.01,0.1,5,2021,0.2019
CA-2022-105005,CG-10338,OFF-ART-10921,2021-07-28,406.18,8,-76.27,0.0,7,2021,-0.1878
CA-2022-105006,CG-10767,FUR-CHA-10929,2022-12-21,1882.68,6,360.7,0.0,12,2022,0.1916
CA-2022-105007,CG-10354,TEC-MAC-10263,2022-01-19,1215.39,5,-79.09,0.0,1,2022,-0.0651
CA-2022-105008,CG-10144,FUR-TAB-10252,2021-12-23,1568.03,3,-126.29,0.2,12,2021,-0.0805
CA-2022-105009,CG-10751,FUR-TAB-10970,2023-03-30,155.28,3,60.43,0.0,3,2023,0.3892
CA-2022-105010,CG-10759,OFF-APP-10826,2023-10-14,1738.72,1,-221.5,0.0,10,2023,-0.1274
CA-2022-105011,CG-10297,TEC-COP-10359,2023-05-09,767.9,9,2.86,0.2,5,2023,0.0037
CA-2022-105012,CG-10203,OFF-SUP-10401,2022-09-01,916.61,2,95.76,0.0,9,2022,0.1045
CA-2022-105013,CG-10099,OFF-ENV-10569,2021-02-19,53.7,1,-2.9,0.1,2,2021,-0.054
CA-2022-105014,CG-10013,OFF-ENV-10826,2023-07-13,1910.44,7,20.47,0.0,7,2023,0.0107
CA-2022-105015,CG-10461,FUR-TAB-10133,2023-06-22,480.2,3,160.11,0.4,6,2023,0.3334
CA-2022-105016,CG-10003,TEC-MAC-10011,2021-01-29,1179.03,8,-178.29,0.3,1,2021,-0.1512
CA-2022-105017,CG-10758,TEC-COP-10776,2022-12-22,941.02,9,168.43,0.3,12,2022,0.179
CA-2022-105018,CG-10305,FUR-TAB-10557,2021-03-19,330.27,10,89.45,0.0,3,2021,0.2708
CA-2022-105019,CG-10662,TEC-ACC-10384,2022-03-22,195.76,4,50.72,0.1,3,2022,0.2591
CA-2022-105020,CG-10657,FUR-CHA-10364,2021-09-22,405.53,1,130.78,0.3,9,2021,0.3225
CA-2022-105021,CG-10007,FUR-CHA-10272,2021-12-19,720.82,10,-107.92,0.1,12,2021,-0.1497
CA-2022-105022,CG-10630,TEC-COP-10014,2022-07-31,469.7,4,4.86,0.0,7,2022,0.0103
CA-2022-105023,CG-10621,TEC-COP-10237,2023-02-22,466.4,3,-54.89,0.3,2,2023,-0.1177
CA-2022-105024,CG-10064,FUR-BOO-10104,2021-10-27,25.64,8,6.8,0.3,10,2021,0.2652
CA-2022-105025,CG-10737,TEC-COP-10909,2022-09-25,1934.79,6,437.63,0.1,9,2022,0.2262
CA-2022-105026,CG-10513,FUR-BOO-10152,2021-01-25,1078.36,9,50.63,0.3,1,2021,0.047
CA-2022-105027,CG-10726,FUR-CHA-10267,2021-04-11,580.82,2,-23.13,0.4,4,2021,-0.0398
CA-2022-105028,CG-10745,OFF-LAB-10168,2022-01-21,1673.0,2,-319.62,0.5,1,2022,-0.191
CA-2022-105029,CG-10435,TEC-MAC-10208,2022-06-27,279.05,2,40.5,0.4,6,2022,0.1451
CA-2022-105030,CG-10341,TEC-COP-10672,2021-10-27,547.94,5,143.76,0.4,10,2021,0.2624
CA-2022-105031,CG-10705,FUR-TAB-10478,2022-11-24,695.18,2,-83.94,0.5,11,2022,-0.1207
CA-2022-105032,CG-10429,OFF-APP-10751,2022-07-24,206.27,4,-13.22,0.3,7,2022,-0.0641
CA-2022-105033,CG-10651,FUR-FUR-10743,2023-09-30,19.44,2,0.61,0.0,9,2023,0.0314
CA-2022-105034,CG-10199,FUR-CHA-10576,2021-02-22,1885.58,9,630.74,0.0,2,2021,0.3345
CA-2022-105035,CG-10396,TEC-PHO-10184,2021-05-07,1089.33,2,125.33,0.2,5,2021,0.1151
CA-2022-105036,CG-10255,TEC-ACC-10728,2021-10-23,828.23,1,214.97,0.4,10,2021,0.2596
CA-2022-105037,CG-10216,TEC-MAC-10440,2021-10-23,164.13,7,10.84,0.4,10,2021,0.066
CA-2022-105038,CG-10656,OFF-FAS-10947,2023-01-30,588.54,9,-38.56,0.4,1,2023,-0.0655
CA-2022-105039,CG-10203,FUR-FUR-10267,2021-09-26,1434.5,2,-271.34,0.5,9,2021,-0.1892
CA-2022-105040,CG-10344,FUR-FUR-10315,2023-06-26,431.28,7,-25.62,0.0,6,2023,-0.0594
CA-2022-105041,CG-10493,OFF-FAS-10185,2021-10-01,1400.85,3,517.84,0.0,10,2021,0.3697
CA-2022-105042,CG-10693,OFF-STO-10276,2022-05-19,294.66,6,69.34,0.0,5,2022,0.2353
CA-2022-105043,CG-10257,FUR-BOO-10353,2023-12-03,691.88,5,167.13,0.3,12,2023,0.2416
CA-2022-105044,CG-10368,FUR-FUR-10735,2021-09-17,703.81,1,-34.69,0.1,9,2021,-0.0493
CA-2022-105045,CG-10011,FUR-BOO-10281,2022-08-04,1039.13,6,68.08,0.0,8,2022,0.0655
CA-2022-105046,CG-10240,OFF-FAS-10289,2022-08-20,471.03,10,45.04,0.0,8,2022,0.0956
CA-2022-105047,CG-10373,OFF-PAP-10013,2021-11-08,1382.24,2,103.35,0.0,11,2021,0.0748
CA-2022-105048,CG-10576,FUR-CHA-10455,2021-11-23,949.08,2,-93.0,0.5,11,2021,-0.098
CA-2022-105049,CG-10125,FUR-BOO-10353,2022-02-07,709.19,2,180.44,0.0,2,2022,0.2544
CA-2022-105050,CG-10650,OFF-STO-10777,2023-01-24,489.1,9,-17.8,0.4,1,2023,-0.0364
CA-2022-105051,CG-10316,OFF-FAS-10541,2021-01-11,1497.62,3,-94.84,0.3,1,2021,-0.0633
CA-2022-105052,CG-10238,FUR-CHA-10703,2022-02-18,827.59,6,-70.62,0.2,2,2022,-0.0853
CA-2022-105053,CG-10584,TEC-PHO-10868,2023-06-14,1582.87,6,139.4,0.2,6,2023,0.0881
CA-2022-105054,CG-10414,OFF-STO-10164,2021-02-07,89.52,4,26.61,0.1,2,2021,0.2973
CA-2022-105055,CG-10777,OFF-FAS-10435,2023-06-19,1563.09,5,481.68,0.2,6,2023,0.3082
CA-2022-105056,CG-10291,TEC-PHO-10500,2022-08-19,772.59,3,-144.24,0.4,8,2022,-0.1867
CA-2022-105057,CG-10780,FUR-BOO-10736,2021-08-07,621.37,5,234.12,0.2,8,2021,0.3768
CA-2022-105058,CG-10392,TEC-MAC-10289,2022-12-05,790.86,8,-41.76,0.1,12,2022,-0.0528
CA-2022-105059,CG-10028,FUR-CHA-10687,2021-04-19,799.33,2,-8.75,0.0,4,2021,-0.0109
CA-2022-105060,CG-10230,TEC-COP-10054,2023-11-03,234.48,7,20.8,0.0,11,2023,0.0887
CA-2022-105061,CG-10568,TEC-PHO-10473,2021-08-27,1209.82,9,-157.03,0.0,8,2021,-0.1298
CA-2022-105062,CG-10649,FUR-TAB-10226,2023-02-28,1809.16,10,320.74,0.0,2,2023,0.1773
CA-2022-105063,CG-10216,TEC-ACC-10139,2021-10-30,1696.26,9,-153.3,0.0,10,2021,-0.0904
CA-2022-105064,CG-10155,TEC-PHO-10886,2022-11-14,272.8,6,51.94,0.0,11,2022,0.1904
CA-2022-105065,CG-10524,OFF-PAP-10134,2023-04-12,1885.73,8,-238.18,0.5,4,2023,-0.1263
CA-2022-105066,CG-10362,FUR-FUR-10410,2023-05-21,268.82,6,28.19,0.4,5,2023,0.1049
CA-2022-105067,CG-10536,TEC-PHO-10263,2023-06-03,140.58,8,-27.42,0.3,6,2023,-0.195
CA-2022-105068,CG-10010,TEC-PHO-10379,2021-06-30,1702.44,2,644.26,0.3,6,2021,0.3784
CA-2022-105069,CG-10070,FUR-BOO-10223,2022-10-20,1784.85,5,-3.12,0.0,10,2022,-0.0017
CA-2022-105070,CG-10695,OFF-LAB-10610,2021-07-20,1048.2,4,280.3,0.0,7,2021,0.2674
CA-2022-105071,CG-10052,TEC-ACC-10264,2023-01-20,529.46,7,134.5,0.1,1,2023,0.254
CA-2022-105072,CG-10723,TEC-PHO-10732,2021-05-22,1861.94,10,439.57,0.3,5,2021,0.2361
CA-2022-105073,CG-10605,OFF-APP-10570,2023-01-12,1426.38,4,270.3,0.2,1,2023,0.1895
CA-2022-105074,CG-10445,TEC-MAC-10138,2021-10-19,1530.4,4,-211.47,0.0,10,2021,-0.1382
CA-2022-105075,CG-10750,TEC-PHO-10293,2021-03-23,919.67,6,-141.78,0.0,3,2021,-0.1542
CA-2022-105076,CG-10629,OFF-SUP-10901,2021-10-21,565.66,4,-50.93,0.0,10,2021,-0.09
CA-2022-105077,CG-10363,OFF-BIN-10779,2022-03-27,981.74,3,-191.94,0.4,3,2022,-0.1955
CA-2022-105078,CG-10609,TEC-PHO-11000,2022-06-29,1356.47,4,-94.09,0.3,6,2022,-0.0694
CA-2022-105079,CG-10225,FUR-FUR-10483,2021-05-07,876.4,8,74.08,0.1,5,2021,0.0845
CA-2022-105080,CG-10559,FUR-FUR-10153,2022-08-03,1089.22,2,129.53,0.0,8,2022,0.1189
CA-2022-105081,CG-10528,FUR-BOO-10203,2022-08-16,1142.73,1,6.0,0.0,8,2022,0.0053
CA-2022-105082,CG-10644,FUR-CHA-10205,2022-01-03,1731.71,1,124.06,0.1,1,2022,0.0716
CA-2022-105083,CG-10556,TEC-MAC-10957,2021-01-01,1945.48,7,745.94,0.2,1,2021,0.3834
CA-2022-105084,CG-10072,TEC-ACC-10832,2022-02-10,147.44,9,1.75,0.4,2,2022,0.0119
CA-2022-105085,CG-10022,OFF-FAS-10880,2022-10-23,1079.93,2,-103.63,0.1,10,2022,-0.096
CA-2022-105086,CG-10306,FUR-CHA-10881,2023-06-16,1207.87,9,167.24,0.5,6,2023,0.1385
CA-2022-105087,CG-10341,FUR-TAB-10822,2022-10-23,1679.27,1,608.43,0.0,10,2022,0.3623
CA-2022-105088,CG-10656,TEC-PHO-10429,2021-12-31,1695.76,4,557.14,0.4,12,2021,0.3285
CA-2022-105089,CG-10072,FUR-BOO-10606,2023-10-07,766.52,6,64.04,0.0,10,2023,0.0835
CA-2022-105090,CG-10442,FUR-TAB-10275,2021-06-25,1415.58,9,388.39,0.5,6,2021,0.2744
CA-2022-105091,CG-10620,FUR-FUR-10325,2023-04-23,438.18,1,-18.86,0.1,4,2023,-0.043
CA-2022-105092,CG-10576,FUR-TAB-10284,2023-07-22,589.73,10,213.92,0.1,7,2023,0.3627
CA-2022-105093,CG-10628,TEC-MAC-10459,2021-02-18,277.84,10,77.59,0.3,2,2021,0.2793
CA-2022-105094,CG-10788,OFF-LAB-10219,2022-01-25,1276.41,4,-141.6,0.0,1,2022,-0.1109
CA-2022-105095,CG-10326,OFF-ENV-10087,2021-11-28,231.79,5,25.19,0.5,11,2021,0.1087
CA-2022-105096,CG-10688,FUR-TAB-10048,2021-08-20,1053.69,3,272.5,0.0,8,2021,0.2586
CA-2022-105097,CG-10781,TEC-COP-10298,2021-12-20,601.31,7,111.69,0.2,12,2021,0.1857
CA-2022-105098,CG-10112,OFF-ART-10776,2021-05-28,725.04,3,245.1,0.5,5,2021,0.3381
CA-2022-105099,CG-10445,OFF-APP-10623,2021-08-23,1140.32,1,-7.24,0.2,8,2021,-0.0063
CA-2022-105100,CG-10540,OFF-LAB-10627,2023-10-25,780.33,7,-121.51,0.4,10,2023,-0.1557
CA-2022-105101,CG-10117,TEC-PHO-10880,2021-01-28,191.83,1,62.14,0.0,1,2021,0.3239
CA-2022-105102,CG-10363,FUR-CHA-10467,2023-04-22,741.22,3,178.29,0.2,4,2023,0.2405
CA-2022-105103,CG-10697,TEC-PHO-10950,2022-10-11,749.13,4,70.92,0.5,10,2022,0.0947
CA-2022-105104,CG-10480,TEC-PHO-10108,2023-10-16,598.58,3,-61.72,0.0,10,2023,-0.1031
CA-2022-105105,CG-10652,OFF-ART-10735,2022-05-11,496.06,10,126.57,0.0,5,2022,0.2552
CA-2022-105106,CG-10420,OFF-BIN-10732,2023-11-13,392.49,8,83.89,0.0,11,2023,0.2137
CA-2022-105107,CG-10390,FUR-BOO-10151,2021-04-15,424.49,4,-21.96,0.0,4,2021,-0.0517
CA-2022-105108,CG-10700,FUR-FUR-10544,2022-02-17,151.46,7,48.05,0.5,2,2022,0.3172
CA-2022-105109,CG-10035,OFF-BIN-10161,2021-02-23,202.15,7,20.68,0.0,2,2021,0.1023
CA-2022-105110,CG-10775,FUR-BOO-10959,2021-01-16,715.18,8,16.8,0.3,1,2021,0.0235
CA-2022-105111,CG-10479,FUR-CHA-10857,2021-05-18,1018.72,1,290.54,0.0,5,2021,0.2852
CA-2022-105112,CG-10406,OFF-STO-10501,2023-07-25,678.74,8,252.99,0.3,7,2023,0.3727
CA-2022-105113,CG-10492,TEC-MAC-10962,2022-06-13,225.64,7,15.76,0.3,6,2022,0.0698
CA-2022-105114,CG-10630,FUR-TAB-10683,2021-10-25,1578.98,2,426.5,0.0,10,2021,0.2701
CA-2022-105115,CG-10714,OFF-PAP-10202,2022-01-23,340.38,5,95.77,0.0,1,2022,0.2814
CA-2022-105116,CG-10364,FUR-BOO-10068,2023-06-03,749.54,8,-125.0,0.2,6,2023,-0.1668
CA-2022-105117,CG-10461,FUR-CHA-10789,2022-05-03,1629.19,7,-228.88,0.3,5,2022,-0.1405
CA-2022-105118,CG-10699,FUR-FUR-10159,2021-03-08,1918.07,1,-244.09,0.3,3,2021,-0.1273
CA-2022-105119,CG-10554,TEC-COP-10161,2021-07-22,1110.48,3,243.0,0.3,7,2021,0.2188
CA-2022-105120,CG-10502,FUR-BOO-10874,2023-11-05,1954.44,4,339.81,0.0,11,2023,0.1739
CA-2022-105121,CG-10653,TEC-PHO-10574,2022-07-03,1074.28,5,396.98,0.1,7,2022,0.3695
CA-2022-105122,CG-10297,FUR-CHA-10563,2023-09-08,1111.51,6,172.82,0.0,9,2023,0.1555
CA-2022-105123,CG-10461,FUR-TAB-10849,2023-04-05,980.03,6,293.43,0.4,4,2023,0.2994
CA-2022-105124,CG-10103,FUR-TAB-10728,2021-09-02,251.78,3,-34.0,0.0,9,2021,-0.135
CA-2022-105125,CG-10745,TEC-COP-10578,2022-04-17,605.51,1,-71.81,0.3,4,2022,-0.1186
CA-2022-105126,CG-10526,FUR-CHA-10595,2023-05-03,462.7,2,-56.54,0.4,5,2023,-0.1222
CA-2022-105127,CG-10052,TEC-COP-10805,2023-06-09,1738.71,5,368.02,0.0,6,2023,0.2117
CA-2022-105128,CG-10227,OFF-APP-10323,2021-10-06,689.07,5,-17.33,0.4,10,2021,-0.0251
CA-2022-105129,CG-10243,FUR-FUR-10858,2022-11-07,991.99,7,365.8,0.4,11,2022,0.3688
CA-2022-105130,CG-10566,FUR-FUR-10219,2022-03-12,186.36,3,69.2,0.4,3,2022,0.3713
CA-2022-105131,CG-10001,OFF-SUP-10444,2022-11-30,1495.84,10,525.31,0.5,11,2022,0.3512
CA-2022-105132,CG-10011,FUR-BOO-10815,2021-12-28,614.77,4,104.37,0.3,12,2021,0.1698
CA-2022-105133,CG-10100,OFF-ART-10988,2023-09-03,360.06,9,-46.65,0.4,9,2023,-0.1296
CA-2022-105134,CG-10070,TEC-COP-10383,2022-06-14,831.62,6,67.03,0.2,6,2022,0.0806
CA-2022-105135,CG-10660,TEC-ACC-10956,2022-05-09,376.3,1,19.57,0.0,5,2022,0.052
CA-2022-105136,CG-10236,TEC-COP-10884,2022-08-04,1560.19,1,497.58,0.0,8,2022,0.3189
CA-2022-105137,CG-10400,TEC-MAC-10402,2023-02-05,872.02,9,333.31,0.1,2,2023,0.3822
CA-2022-105138,CG-10770,TEC-PHO-10661,2022-10-11,653.41,2,179.73,0.1,10,2022,0.2751
CA-2022-105139,CG-10402,FUR-CHA-10204,2022-08-18,544.82,3,205.24,0.3,8,2022,0.3767
CA-2022-105140,CG-10604,OFF-PAP-10758,2021-07-09,1851.88,9,-156.75,0.3,7,2021,-0.0846
CA-2022-105141,CG-10509,OFF-ART-10024,2023-08-19,1878.06,3,324.02,0.0,8,2023,0.1725
CA-2022-105142,CG-10442,OFF-FAS-10765,2022-06-10,1060.17,10,395.14,0.0,6,2022,0.3727
CA-2022-105143,CG-10709,FUR-BOO-10537,2023-01-15,1824.37,7,619.47,0.2,1,2023,0.3396
CA-2022-105144,CG-10666,TEC-MAC-10805,2022-06-01,1128.32,6,-168.93,0.0,6,2022,-0.1497
CA-2022-105145,CG-10607,FUR-TAB-10908,2022-05-22,223.5,8,-24.92,0.2,5,2022,-0.1115
CA-2022-105146,CG-10388,TEC-PHO-10752,2022-11-07,1816.68,8,383.82,0.0,11,2022,0.2113
CA-2022-105147,CG-10353,FUR-BOO-10603,2022-03-20,509.09,3,115.99,0.4,3,2022,0.2278
CA-2022-105148,CG-10424,TEC-ACC-10448,2023-03-22,257.36,6,-49.73,0.2,3,2023,-0.1932
CA-2022-105149,CG-10649,OFF-APP-10276,2023-05-11,40.62,8,9.06,0.5,5,2023,0.223
CA-2022-105150,CG-10581,TEC-ACC-10005,2022-10-04,686.21,10,-35.6,0.1,10,2022,-0.0519
CA-2022-105151,CG-10681,FUR-CHA-10136,2023-06-27,556.16,6,-88.25,0.1,6,2023,-0.1587
CA-2022-105152,CG-10156,TEC-COP-10652,2022-06-26,1650.74,4,602.62,0.2,6,2022,0.3651
CA-2022-105153,CG-10364,FUR-TAB-10193,2023-08-03,382.01,10,41.1,0.4,8,2023,0.1076
CA-2022-105154,CG-10385,OFF-FAS-10805,2022-04-18,263.82,7,95.23,0.4,4,2022,0.361
CA-2022-105155,CG-10357,OFF-ART-10652,2021-11-01,243.7,6,-4.16,0.5,11,2021,-0.0171
CA-2022-105156,CG-10002,FUR-CHA-10624,2023-12-10,1057.83,6,-102.45,0.2,12,2023,-0.0968
CA-2022-105157,CG-10346,OFF-LAB-10464,2021-04-23,976.28,10,142.54,0.2,4,2021,0.146
CA-2022-105158,CG-10347,FUR-TAB-10012,2021-03-06,709.36,2,-14.21,0.1,3,2021,-0.02
CA-2022-105159,CG-10572,FUR-CHA-10776,2021-10-09,525.56,2,-35.0,0.5,10,2021,-0.0666
CA-2022-105160,CG-10632,OFF-BIN-10561,2021-05-13,527.22,7,-26.29,0.5,5,2021,-0.0499
